"","Nama.Produk","Nama.Prosesor","Nama.GPU","Harga","Gambar","Berat","Kipas","Backlight.Keyboard","Volume","Lebar","Ketinggian","Ketebalan","Ukuran.Layar","Resolusi","Kerapatan.Piksel","Jenis.Layar","Layar.Sentuh","Anti.Pantul","RAM","Kecepatan.RAM","Penyimpanan.Flash","Penyimpanan.Internal","Kecepatan.CPU","Thread.CPU","SSD.NVME","HDMI","USB.Daya","Adaptor.Magsafe","Suara.Stereo","Konektor.Suara.3,5mm","Dolby.Atmos","Stylus","Pemindai.Sidikjari","Jumlah.Mikrofon","Pengenal.Wajah.3D"
"224","Toshiba Portege R930 13.3""","Intel Core i7-3520 2.6GHz","Integrated",-1.48722027970985,"https://images.versus.io/objects/toshiba-portege-r930-13-3-intel-core-i7-3520-2-6ghz-8gb-640gb.front.master.1576684641045.jpg",0.336472236621213,0,0,7.55384911123441,31.6,4.76445169982864,0.978326122793608,3.45514109697419,"1366 x 768px",1.56248982174286,"LED-backlit, LCD",0,0,1.38629436111989,7.37775890822787,0,6.46146817635372,"2 x 2.9GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,1,0
"225","Asus ZenBook Prime Touch UX31A 13.3""","Intel Core i7-3517U 1.7GHz","Integrated",0.182321556793955,"https://images.versus.io/objects/asus-zenbook-prime-touch-ux31a-13-3-intel-core-i7-3517u-1-7ghz-4gb-128gb.front.master.1576684641045.jpg",0.262364264467491,0,1,7.1736157323448,32.5,4.72228758124704,0.587786664902119,3.45514109697419,"1920 x 1080px",1.63158832825324,"IPS, LCD, LED-backlit",1,0,1.38629436111989,7.37775890822787,1,4.85203026391962,"2 x 1.9GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,1,0
"226","Samsung Series 9 15""","Intel Core i7-3517U 1.9GHz","Integrated",-0.332679438382517,"https://images.versus.io/objects/samsung-series-9-15-intel-core-i7-3517u-1-9ghz-8gb-256gb.front.master.1576684641045.jpg",0.500775287912489,0,1,7.12084283786119,35.56,4.86024690730831,0.387301137480493,2.76043474836845,"1600 x 900px",1.56945328487701,"LED-backlit, LCD",0,0,2.07944154167984,7.37775890822787,1,5.54517744447956,"2 x 1.9GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,1,0
"227","Asus K55 15.6""","Intel Core i3-3110M 2.4GHz","Integrated",-0.776528789498996,"https://images.versus.io/objects/asus-k55-15-6-intel-core-i3-3110m-2-4ghz-4gb-750gb.front.master.1576684641045.jpg",0.924258901523332,0,0,8.0151994514925,37.8,5.00999001995014,1.16002091679675,2.46900789792176,"1366 x 768px",1.5271796258079,"LED-backlit, LCD",0,0,1.38629436111989,7.37775890822787,0,6.62007320653036,"2 x 2.4GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,1,0
"229","Huawei MateBook 14"" (KLV-W19D)","Intel Core i5-8265U 1.6GHz","Integrated",-1.42711635564015,"https://images.versus.io/objects/huawei-matebook-14-klv-w19d-intel-core-i5-8265u-1-6ghz-8gb-ram-512gb-ssd.front.master.1583343538032.jpg",0.425267735404344,0,1,6.99779066238532,30.75,4.73075046900595,0.46373401623214,3.18747549010185,"2160 x 1440px",1.65256556529519,"IPS, LCD, LED-backlit",0,0,2.07944154167984,7.78322401633604,1,6.23832462503951,"4 x 1.6GHz",2.07944154167984,0,1,0,0,1,1,0,0,1,4,0
"230","Lenovo IdeaPad S340 15.6""","AMD Ryzen 5 3500U 2.1GHz","Integrated",-0.697155201957484,"https://images.versus.io/objects/lenovo-ideapad-s340-15-6-amd-ryzen-5-3500u-2-1ghz-8gb-ram-256gb-ssd.front.master.1576684641045.jpg",0.582215619852664,0,1,7.35883917856285,35.8,4.94974746830583,0.582215619852664,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",1,1,2.07944154167984,7.78322401633604,1,5.54517744447956,"4 x 2.1GHz",2.07944154167984,0,1,0,0,1,1,0,0,0,2,0
"231","Sony Vaio Z Flip 13.3""","Intel Core i7-6567U 3.3Ghz","Integrated",-0.167235919375914,"https://images.versus.io/objects/sony-vaio-z-flip-13-3-intel-core-i7-6567u-3-3ghz-8gb-256gb.front.master.1576684641045.jpg",0.29266961396282,0,1,7.06717746852643,32.41,4.64112055434892,0.518793793415168,3.45514109697419,"2560 x 1440px",1.68521817271399,"IPS, LCD, LED-backlit",1,0,2.07944154167984,7.53155238140729,1,5.54517744447956,"2 x 3.3GHz",1.38629436111989,0,1,1,0,1,1,0,1,0,2,0
"232","Sony Vaio Z Flip 13.3""","Intel Core i7-6567U 3.3Ghz","Integrated",0.182321556793955,"https://images.versus.io/objects/sony-vaio-z-flip-13-3-intel-core-i7-6567u-3-3ghz-16gb-512gb.front.master.1576684641045.jpg",0.29266961396282,0,1,7.06717746852643,32.41,4.64112055434892,0.518793793415168,3.45514109697419,"2560 x 1440px",1.68521817271399,"IPS, LCD, LED-backlit",1,0,2.77258872223978,7.53155238140729,1,6.23832462503951,"2 x 3.3GHz",1.38629436111989,0,1,1,0,1,1,0,1,0,2,0
"233","Lenovo IdeaPad C340 15.6""","Intel Core i7-8565U 1.8GHz","Integrated",-0.780886094867952,"https://images.versus.io/objects/lenovo-ideapad-c340-15-6-intel-core-i7-8565u-1-8ghz-16gb-ram-512gb-ssd.front.master.1576684641045.jpg",0.693147180559945,0,1,7.5313004740114,36.4,5,0.717839793150317,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",1,0,2.77258872223978,7.78322401633604,1,6.23832462503951,"4 x 1.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,2,0
"234","Huawei MateBook 14"" (KLV-W29B)","Intel Core i7-8565U 1.8GHz","Integrated",-0.151986356997882,"https://images.versus.io/objects/huawei-matebook-14-klv-w29b-intel-core-i7-8565u-1-8ghz-16gb-ram-512gb-ssd.front.master.1583333300692.jpg",0.425267735404344,0,1,6.99779066238532,30.75,4.73075046900595,0.46373401623214,3.18747549010185,"2160 x 1440px",1.65256556529519,"IPS, LCD, LED-backlit",1,0,2.77258872223978,7.78322401633604,1,6.23832462503951,"4 x 1.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,4,0
"236","Acer Spin 5 13.3""","Intel Core i3-7100U","Integrated",-0.891598119283784,"https://images.versus.io/objects/acer-spin-5-13-3-intel-core-i3-7100u-2-4ghz-4gb-128gb-ssd.front.master.1576684641045.jpg",0.470003629245736,0,1,7.3269411586457,32.77,4.78121323515277,0.708035793053696,3.45514109697419,"1920 x 1080px",1.63158832825324,"IPS, LCD, LED-backlit",1,0,1.38629436111989,7.66528471847135,1,4.85203026391962,"2 x 2.4GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,1,0
"237","Sony Vaio Z Flip 13.3""","Intel Core i5-6267U 2.9Ghz","Integrated",-0.669430653942629,"https://images.versus.io/objects/sony-vaio-z-flip-13-3-intel-core-i5-6267u-2-9ghz-8gb-256gb.front.master.1576684641045.jpg",0.29266961396282,0,1,7.06717746852643,32.41,4.64112055434892,0.518793793415168,3.45514109697419,"2560 x 1440px",1.68521817271399,"IPS, LCD, LED-backlit",1,0,2.07944154167984,7.53155238140729,1,5.54517744447956,"2 x 2.9GHz",1.38629436111989,0,1,1,0,1,1,0,1,0,2,0
"238","Acer Spin 3 15.6""","Intel Core i3-7100U 2.4GHz","Integrated",-0.891598119283784,"https://images.versus.io/objects/acer-spin-3-15-6-intel-core-i3-7100u-2-4ghz-6gb-1tb.front.master.1576684641045.jpg",0.765467842139571,0,1,7.67977371209916,38.15,5.00999001995014,0.815364813284195,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",1,1,1.79175946922805,7.66528471847135,0,6.90775527898214,"2 x 2.4GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,1,0
"239","Acer Chromebook Spin 11 (2017) 11.6""","Intel Celeron N3450 1.1GHz","Integrated",-1.4740332754279,"https://images.versus.io/objects/acer-chromebook-spin-11-2017-11-6-intel-celeron-n3450-1-1ghz-8gb-64gb.front.master.1576684641045.jpg",0.336472236621213,0,0,7.15025429880841,29.6,4.53872228716409,0.73716406597672,4.03187301387333,"1366 x 768px",1.59031111151726,"IPS, LCD, LED-backlit",1,0,2.07944154167984,7.78322401633604,1,4.15888308335967,"4 x 1.1GHz",1.38629436111989,0,0,1,0,1,1,0,1,0,1,0
"240","Asus VivoBook X556UQ 15.6""","Intel Core i3-7100U","Integrated",-0.579818495252942,"https://images.versus.io/objects/asus-vivobook-x556uq-15-6-intel-core-i3-7100u-2-4ghz-4gb-1tb.front.master.1576684641045.jpg",0.832909122935104,0,0,7.82930535622134,38.2,5.07937003968012,0.936093359170335,2.46900789792176,"1920 x 1080px",1.59913701799709,"LED-backlit, LCD",0,1,1.38629436111989,7.66528471847135,0,6.90775527898214,"2 x 2.4GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,1,0
"241","HP EliteBook x360 1020 G2 12.5""","Intel Core i5-7200U 2.5GHz","Integrated",-0.544727175441672,"https://images.versus.io/objects/hp-elitebook-x360-1020-g2-12-5-intel-core-i5-7200u-2-5ghz-8gb-128gb-ssd.front.master.1576684641045.jpg",0.122217632724249,0,1,6.68078315803944,28.98,4.5133136385587,0.300104592450338,3.73764631820615,"1920 x 1080px",1.64296630020017,"IPS, LCD, LED-backlit",1,1,2.07944154167984,7.66528471847135,1,4.85203026391962,"2 x 2.5GHz",1.38629436111989,0,1,1,0,1,1,0,0,1,2,0
"242","HP Envy 13 13.3""","Intel Core i5-7200U 2.5GHz","Integrated",-1.6094379124341,"https://images.versus.io/objects/hp-envy-13-13-3-intel-core-i5-7200u-2-5ghz-8gb-128gb-ssd.front.master.1576684641045.jpg",0.27763173659828,0,1,6.82766498684314,30.58,4.64327470649756,0.336472236621213,3.45514109697419,"1920 x 1080px",1.63158832825324,"IPS, LCD, LED-backlit",1,0,2.07944154167984,7.37775890822787,1,4.85203026391962,"2 x 2.5GHz",1.38629436111989,0,0,1,0,1,1,0,0,0,2,0
"243","Asus VivoBook X556UQ 15.6""","Intel Core i3-6100U","Integrated",-0.776528789498996,"https://images.versus.io/objects/asus-vivobook-x556uq-15-6-intel-core-i3-6100u-2-3ghz-4gb-500gb.front.master.1576684641045.jpg",0.832909122935104,0,0,7.82930535622134,38.2,5.07937003968012,0.936093359170335,2.46900789792176,"1366 x 768px",1.5271796258079,"LED-backlit, LCD",0,1,1.38629436111989,7.66528471847135,0,6.21460809842219,"2 x 2.3GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,1,0
"244","Asus VivoBook X556UQ 15.6""","Intel Core i5- 7200U","Integrated",-0.693147180559945,"https://images.versus.io/objects/asus-vivobook-x556uq-15-6-intel-core-i5-7200u-2-5ghz-8gb-1tb.front.master.1576684641045.jpg",0.832909122935104,0,0,7.82930535622134,38.2,5.07937003968012,0.936093359170335,2.46900789792176,"1366 x 768px",1.5271796258079,"LED-backlit, LCD",0,1,2.07944154167984,7.66528471847135,0,6.90775527898214,"2 x 2.5GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,1,0
"245","Asus VivoBook X556UQ 15.6""","Intel Core i7-7500U","Integrated",0.246078522596706,"https://images.versus.io/objects/asus-vivobook-x556uq-15-6-intel-core-i7-7500u-2-7ghz-4gb-2tb.front.master.1576684641045.jpg",0.832909122935104,0,0,7.82930535622134,38.2,5.07937003968012,0.936093359170335,2.46900789792176,"1920 x 1080px",1.59913701799709,"LED-backlit, LCD",0,1,1.38629436111989,7.66528471847135,0,7.60090245954208,"2 x 2.7GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,1,0
"246","Asus VivoBook X556UQ 15.6""","Intel Core i7-7500U","Integrated",-0.570929547835696,"https://images.versus.io/objects/asus-vivobook-x556uq-15-6-intel-core-i7-7500u-2-7ghz-4gb-1tb.front.master.1576684641045.jpg",0.832909122935104,0,0,7.82930535622134,38.2,5.07937003968012,0.936093359170335,2.46900789792176,"1920 x 1080px",1.59913701799709,"LED-backlit, LCD",0,1,1.38629436111989,7.66528471847135,0,6.90775527898214,"2 x 2.7GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,1,0
"248","Toshiba Portege X30-D-BTO 13.3""","Intel Core i5-7300U 2.6GHz","Integrated",-1.48722027970985,"https://images.versus.io/objects/toshiba-portege-x30-d-bto-13-3-intel-core-i5-7300u-2-6ghz-4gb-128gb-ssd.front.master.1576684641045.jpg",0.048790164169432,0,1,7.03925974377566,31.6,4.76445169982864,0.46373401623214,3.45514109697419,"1366 x 768px",1.56248982174286,"LED-backlit, LCD",1,1,1.38629436111989,7.66528471847135,1,4.85203026391962,"2 x 2.6GHz",1.38629436111989,0,1,1,0,1,1,0,0,1,2,0
"249","Toshiba Portege X30-D1352 13.3""","Intel Core i5-7300U 2.6GHz","Integrated",-1.48722027970985,"https://images.versus.io/objects/toshiba-portege-x30-d1352-13-3-intel-core-i5-7300u-2-6ghz-8gb-256gb-ssd.front.master.1576684641045.jpg",0.048790164169432,0,1,7.03925974377566,31.6,4.76445169982864,0.46373401623214,3.45514109697419,"1920 x 1080px",1.63158832825324,"LED-backlit, LCD",1,1,2.07944154167984,7.66528471847135,1,5.54517744447956,"2 x 2.6GHz",1.38629436111989,0,1,1,0,1,1,0,0,1,2,0
"250","Acer Chromebook Spin 11 (2017) 11.6""","Intel Celeron N3350 1.1GHz","Integrated",-1.71479842809193,"https://images.versus.io/objects/acer-chromebook-spin-11-2017-11-6-intel-celeron-n3350-1-1ghz-4gb-64gb.front.master.1576684641045.jpg",0.336472236621213,0,0,7.15025429880841,29.6,4.53872228716409,0.73716406597672,4.03187301387333,"1366 x 768px",1.59031111151726,"IPS, LCD, LED-backlit",1,0,1.38629436111989,7.78322401633604,1,4.15888308335967,"2 x 1.1GHz",0.693147180559945,0,0,1,0,1,1,0,0,0,1,0
"253","Acer ConceptD 7 CN715-72G-703T 15.6""","Intel Core i7-10875H 2.3GHz","Nvidia GeForce RTX 2080 Super Max-Q Laptop ",0.14583044821154,"https://images.versus.io/objects/acer-conceptd-7-cn715-72g-703t-15-6-intel-core-i7-10875h-2-3ghz-nvidia-geforce-rtx-2080-super-max-q-laptop-32gb-ram-2tb-ssd.front.master.1696937342244.jpg",0.741937344729377,0,1,7.3433246715973,35.8,5.03984126734166,0.53062825106217,2.46900789792176,"3840 x 2160px",1.73022214150089,"LCD, LED-backlit",0,0,3.46573590279973,7.98378106897745,1,7.6246189861594,"8 x 2.3GHz",2.77258872223978,1,1,0,0,1,1,0,0,0,1,0
"255","Acer Nitro 5 15.6""","Intel Core i5-10300H 2.5GHz","Integrated",-0.406465608441748,"https://images.versus.io/objects/acer-nitro-5-15-6-intel-core-i5-10300h-2-5ghz-16gb-ram-512gb-ssd.front.master.1588370752634.jpg",0.832909122935104,0,1,7.69841158353192,36.32,5.03984126734166,0.871293365943419,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,0,2.07944154167984,7.98378106897745,1,5.54517744447956,"4 x 2.5GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,1,0
"256","Acer Nitro 5 15.6""","Intel Core i5-10300H 2.5GHz","Integrated",-0.385662480811985,"https://images.versus.io/objects/acer-nitro-5-15-6-intel-core-i5-10300h-2-5ghz-16gb-ram-512gb-ssd.front.master.1588370752634.jpg",0.832909122935104,0,1,7.69841158353192,36.32,5.03984126734166,0.871293365943419,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,0,2.77258872223978,7.98378106897745,1,6.23832462503951,"4 x 2.5GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,1,0
"257","Asus ROG Zephyrus S15 (2020) GX502 15.6"" FHD","Intel Core i7-10875H 2.3GHz","Nvidia GeForce RTX 2080 Super Laptop ",0.182321556793955,"https://images.versus.io/objects/asus-rog-zephyrus-s15-2020-gx502-15-6-fhd-intel-core-i7-10875h-2-3ghz-nvidia-geforce-rtx-2080-super-laptop-32gb-ram-512gb-ssd-512gb-ssd.front.master.1696347758435.jpg",0.641853886172395,0,1,7.39815143502853,36,5.01996015920445,0.587786664902119,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS",0,1,3.46573590279973,8.07090608878782,1,6.23832462503951,"8 x 2.3GHz",2.77258872223978,1,1,1,0,1,1,0,0,0,2,0
"258","Asus ROG Zephyrus S17 (2020) GX701 17.3"" FHD","Intel Core i7-10875H 2.3GHz","Nvidia GeForce RTX 2070 Super Laptop ",0.832474245781044,"https://images.versus.io/objects/asus-rog-zephyrus-s17-2020-gx701-17-3-fhd-intel-core-i7-10875h-2-3ghz-nvidia-geforce-rtx-2070-super-laptop-32gb-ram-1tb-ssd.front.master.1671537232248.jpg",0.955511445027436,0,1,7.57739327142865,39.9,5.21536192416212,0.587786664902119,1.33341666406266,"1920 x 1080px",1.57777944725274,"IPS, LED-backlit, LCD",0,1,3.46573590279973,8.07090608878782,1,6.93147180559945,"8 x 2.3GHz",2.77258872223978,1,1,1,0,1,1,0,0,0,1,0
"259","Acer ConceptD 3 Ezel CC315-72-5308 15.6""","Intel Core i5-10300H 2.5GHz","Integrated",-0.599656837472606,"https://images.versus.io/objects/acer-conceptd-3-ezel-cc315-72-5308-15-6-intel-core-i5-10300h-2-5ghz-8gb-ram-512gb-ssd.front.master.1696859464655.jpg",0.78845736036427,0,1,7.62170115922087,35.8,4.97995983919549,0.832909122935104,2.46900789792176,"1920 x 1080px",1.59913701799709,"LCD, LED-backlit",1,0,2.07944154167984,7.98378106897745,1,6.23832462503951,"4 x 2.5GHz",2.07944154167984,1,1,0,0,1,1,0,1,1,1,0
"260","Asus ROG Strix GL553VD 15.6""","Intel Core i7 7700HQ 2.8GHz","Integrated",0.404798219120461,"https://images.versus.io/objects/asus-rog-strix-gl553vd-15-6-intel-core-i7-7700hq-2-8ghz-16gb-1tb.front.master.1576684641045.jpg",0.912282710476616,0,1,7.58955330078519,38.35,5.03984126734166,0.708035793053696,2.46900789792176,"1920 x 1080px",1.59913701799709,"LED-backlit, LCD",0,1,2.77258872223978,7.78322401633604,0,6.90775527898214,"4 x 2.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,1,0
"261","LG Ultra PC 15U70P 15""","Intel Core i7-1165G7 2.8GHz","Nvidia GeForce GTX 1650 Ti Laptop ",-0.436955775199535,"https://images.versus.io/objects/lg-ultra-pc-15u70p-15-intel-core-i7-1165g7-2-8ghz-nvidia-geforce-gtx-1650-ti-laptop-16gb-ram-512gb-ssd.front.master.1685967681414.jpg",0.641853886172395,0,1,7.43366240304177,36.2,4.9598387070549,0.641853886172395,2.46900789792176,"1920 x 1080px",1.59913701799709,"LCD, IPS",0,0,2.77258872223978,8.358666283188,1,6.23832462503951,"4 x 2.8GHz",2.07944154167984,1,1,0,0,1,1,0,0,1,1,0
"262","Toshiba Tecra Z40T 14""","Intel Core i7-5600U 2.6GHz","Integrated",-0.287682072451781,"https://images.versus.io/objects/toshiba-tecra-z40t-14-intel-core-i7-5600u-2-6ghz-8gb-500gb.front.master.1576684641045.jpg",0.385262400790645,0,1,7.39001474766933,33.78,4.86004115208915,0.708035793053696,3.18747549010185,"1920 x 1080px",1.62062427222695,"LED-backlit, LCD",1,0,2.07944154167984,7.37775890822787,0,6.21460809842219,"2 x 2.6GHz",1.38629436111989,0,1,1,0,1,1,0,0,1,2,0
"263","Lenovo ThinkPad X1 Carbon 14""","Intel Core i5 5300U 2.3GHz","Integrated",-1.72036947314138,"https://images.versus.io/objects/lenovo-thinkpad-x1-carbon-14-intel-core-i5-5300u-2-3ghz-4gb-512gb.front.master.1576684641045.jpg",0.2390169004705,0,1,7.19079132534985,33.02,4.75184174820669,0.576613364303994,3.18747549010185,"1920 x 1080px",1.62062427222695,"IPS, LCD, LED-backlit",1,0,1.38629436111989,7.37775890822787,1,6.23832462503951,"2 x 2.3GHz",1.38629436111989,0,1,1,0,1,1,0,0,1,2,0
"264","MSI GS40 Phantom-001 14""","Intel Core i7 6700HQ 2.6GHz","Integrated",-0.00100050033358353,"https://images.versus.io/objects/msi-gs40-phantom-001-14-intel-core-i7-6700hq-2-6ghz-16gb-128gb.front.master.1576684641045.jpg",0.542324290825362,0,1,7.57504245331284,34.54,4.96386945839634,0.828551817566148,3.18747549010185,"1920 x 1080px",1.62062427222695,"IPS, LCD, LED-backlit",0,1,2.77258872223978,7.66528471847135,1,4.85203026391962,"4 x 2.6GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,1,0
"265","Asus ROG Zephyrus S15 (2020) GX502 15.6"" FHD","Intel Core i7-10875H 2.3GHz","Nvidia GeForce RTX 2070 Super Laptop ",0.181487876045377,"https://images.versus.io/objects/asus-rog-zephyrus-s15-2020-gx502-15-6-fhd-intel-core-i7-10875h-2-3ghz-nvidia-geforce-rtx-2070-super-laptop-32gb-ram-512gb-ssd-512gb-ssd.front.master.1696345537551.jpg",0.641853886172395,0,1,7.39815143502853,36,5.01996015920445,0.587786664902119,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS",0,1,3.46573590279973,8.07090608878782,1,6.23832462503951,"8 x 2.3GHz",2.77258872223978,1,1,1,0,1,1,0,0,0,2,0
"268","Dell Precision M2800 15.6""","Intel Core i7-4810MQ 2.8GHz","Integrated",-1.23443201181064,"https://images.versus.io/objects/dell-precision-m2800-15-6-intel-core-i7-4810mq-2-8ghz-8gb-1tb.front.master.1576684641045.jpg",0.932164081030445,0,0,8.05839787371129,37.9,5.00399840127872,1.20297230399235,2.46900789792176,"1920 x 1080px",1.59913701799709,"LED-backlit, LCD",0,1,2.07944154167984,7.37775890822787,0,6.90775527898214,"4 x 2.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,2,0
"269","HP ProBook 455 G4 15.6""","AMD A-Series 9600P 2.4GHz","Integrated",0.182321556793955,"https://images.versus.io/objects/hp-probook-455-g4-15-6-amd-a-series-9600p-2-4ghz-8gb-500gb.front.master.1576684641045.jpg",0.732367893713227,0,1,7.80402410352,38.2,5.12737749731771,0.89199803930511,2.46900789792176,"1366 x 768px",1.5271796258079,"LED-backlit, LCD",0,1,2.07944154167984,7.66528471847135,0,6.21460809842219,"4 x 2.4GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,1,0
"270","Asus ROG G752VL 17.3""","Intel Core i7-6700HQ 2.6GHz","Integrated",0.53062825106217,"https://images.versus.io/objects/asus-rog-g752vl-17-3-intel-core-i7-6700hq-2-6ghz-16gb-1tb.front.master.1576684641045.jpg",1.38379123090177,0,1,7.91140576049046,41.66,5.67978872846517,0.708035793053696,1.33341666406266,"1920 x 1080px",1.57777944725274,"IPS, LCD, LED-backlit",0,0,2.77258872223978,7.66528471847135,0,6.90775527898214,"4 x 2.6GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,1,0
"272","HP ProBook 440 G4 14""","Intel Core i3 7100U 2.4GHz","Integrated",-0.581605805827038,"https://images.versus.io/objects/hp-probook-440-g4-14-intel-core-i3-7100u-2-4ghz-4gb-500gb.front.master.1576684641045.jpg",0.494696241836107,0,1,7.41765847744469,34.32,4.88876262463213,0.708035793053696,3.18747549010185,"1366 x 768px",1.54958815810917,"LED-backlit, LCD",0,1,1.38629436111989,7.66528471847135,0,6.21460809842219,"2 x 2.4GHz",1.38629436111989,0,1,1,0,1,1,0,0,1,1,0
"274","Acer TravelMate P645-SG 14""","Intel Core i7-5500U 2.4GHz","Integrated",-0.162518929497775,"https://images.versus.io/objects/acer-travelmate-p645-sg-14-intel-core-i7-5500u-2-4ghz-8gb-256gb.front.master.1576684641045.jpg",0.405465108108164,0,1,7.35964776207055,32.77,4.86004115208915,0.708035793053696,3.18747549010185,"1920 x 1080px",1.62062427222695,"IPS, LCD, LED-backlit",0,1,2.07944154167984,7.37775890822787,1,5.54517744447956,"2 x 2.4GHz",1.38629436111989,0,1,1,0,1,1,0,0,1,2,0
"275","Dell XPS 15 Touch 15.6""","Intel Core i7-4712HQ 2.3GHz","Integrated",0.198030850499135,"https://images.versus.io/objects/dell-xps-15-touch-15-6-intel-core-i7-4712hq-2-3ghz-16gb-1tb.front.master.1576684641045.jpg",0.698134722070984,0,1,7.42444149587449,37.08,5.03984126734166,0.576613364303994,2.46900789792176,"3200 x 1800px",1.69737287371485,"LED-backlit, LCD",1,0,2.77258872223978,7.37775890822787,0,6.90775527898214,"4 x 2.3GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,2,0
"276","Toshiba Tecra W50 15.6""","Intel Core i7-4810MQ 2.8GHz","Integrated",0.246860077931526,"https://images.versus.io/objects/toshiba-tecra-w50-15-6-intel-core-i7-4810mq-2-8ghz-16gb-500gb.front.master.1576684641045.jpg",1.00063188030791,0,1,8.14472359465315,38.1,5.03984126734166,1.26976054486394,2.46900789792176,"1920 x 1080px",1.59913701799709,"LED-backlit, LCD",0,0,2.77258872223978,7.37775890822787,1,6.21460809842219,"4 x 2.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,1,0
"277","Acer Aspire F15 F5-573 15.6""","Intel Core i5-6200U 2.3GHz","Integrated",-1.51868354916564,"https://images.versus.io/objects/acer-aspire-f15-f5-573-15-6-intel-core-i5-6200u-2-3ghz-8gb-256gb.front.master.1576684641045.jpg",0.832909122935104,0,1,7.93864995410469,38.1,5.09018663704977,1.04380405217311,2.46900789792176,"1920 x 1080px",1.59913701799709,"LED-backlit, LCD",0,1,2.07944154167984,7.66528471847135,1,5.54517744447956,"2 x 2.3GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,1,0
"278","Asus ROG Strix GL702VM 17.3""","Intel Core i7 6700HQ 2.6GHz","Integrated",0.262364264467491,"https://images.versus.io/objects/asus-rog-strix-gl702vm-17-3-intel-core-i7-6700hq-2-6ghz-16gb-1tb.front.master.1576684641045.jpg",0.993251773010283,0,1,7.92835305180444,41.48,5.29055762656452,0.871293365943419,1.33341666406266,"1920 x 1080px",1.57777944725274,"LED-backlit, LCD",0,1,2.77258872223978,7.66528471847135,0,6.90775527898214,"4 x 2.6GHz",2.484906649788,0,1,1,0,1,1,0,0,0,1,0
"279","HP EliteBook Folio 1040 G2 14""","Intel Core i7-5600U 2.6GHz","Integrated",-1.48280526150073,"https://images.versus.io/objects/hp-elitebook-folio-1040-g2-14-intel-core-i7-5600u-2-6ghz-8gb-256gb.front.master.1576684641045.jpg",0.405465108108164,0,1,7.09003766834239,33.78,4.83425278610873,0.418710334858185,3.18747549010185,"1920 x 1080px",1.62062427222695,"IPS, LCD, LED-backlit",1,1,2.07944154167984,7.37775890822787,1,5.54517744447956,"2 x 2.6GHz",1.38629436111989,0,0,1,0,1,1,0,0,1,2,0
"280","Acer Aspire R 15 R5-571T 15.6""","Intel Core i5 6200U 2.3GHz","Integrated",-0.657780036722654,"https://images.versus.io/objects/acer-aspire-r-15-r5-571t-15-6-intel-core-i5-6200u-2-3ghz-8gb-1tb.front.master.1576684641045.jpg",0.8754687373539,0,1,7.56566018190868,37.08,5.06458290484024,0.708035793053696,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",1,1,2.07944154167984,7.66528471847135,0,6.90775527898214,"2 x 2.3GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,2,0
"281","Lenovo ThinkPad P50 15.6""","Intel Xeon E3 1505M 2.8GHz","Integrated",-0.867500567704723,"https://images.versus.io/objects/lenovo-thinkpad-p50-15-6-intel-xeon-e3-1505m-2-8ghz-8gb-1-95tb.front.master.1576684641045.jpg",0.932164081030445,0,1,7.81001726656989,37.74,5.02195181179589,0.951657875711446,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,0,2.07944154167984,7.66528471847135,1,6.9985096422506,"4 x 2.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,2,0
